commit,label
每天上午下午都有門診，醫生與護理師與櫃台人員都很親切，態度很好。小孩來這裡打疫苗比較好，人沒有醫院那麼多，而且都是健康的人來打疫苗，比較不會擔心有病患交叉感染。,5
早點來才不用等很久,4
"老婆給黃醫師打雷射效果不錯，斑都掉得差不多了
這次帶我來看痘痘，醫生給了我不少建議，治療方向也很明確，更會主動講解治療的優缺點，是位很專業也很有耐心的好醫生
現在痘痘都消得差不多，剩一些痘疤只需要用雷射處理就好，很信任黃醫師的專業！",5
"黃醫師看診用心，每回回診都很仔細幫我看皮膚狀況，不會像之前看的醫生很敷衍隨便看看就開藥了
前陣子頭皮乾癢到不行，也是在這裡看好的，大力推荐！",5
皮膚專科的黃醫師，都會很用心幫忙檢查患部的狀況，櫃檯人員也很溫柔有禮貌，診所空間明亮舒服，推薦給皮膚方面有各種問題或是醫美方面想諮詢的人哦,5
"雖然拿到吃到的不是仙丹
至少提升別人對我的觀感
黃靜雯醫師看診的細膩
不再對自己的皮膚放棄
抹除掉我對痘痘的記憶
陽光下抬頭不讓我遲疑",5
"每個月都固定找黃靜雯醫師處裡蟹足腫的問題，很肯定黃醫師的專業及細心度。黃醫師對蟹足腫的治療瞭若指掌，藥劑的劑量和打針的深度都抓得剛剛好，針打起來沒其他外面的醫生痛。大推雅丰診所！
p.s. 護士都漂亮幽默風趣 ✌🏻",5
環境很好 醫師技術讚 諮詢醫美師服務讚,5
"環境好，醫生ok，但大大不推啊！一開始是因為fb廣告有淨膚雷射活動而去，也詢問好活動內容才預約，結果到現場美容師狂推皮秒，講了半個多小時即使我說了我是因為淨膚有活動而來體驗還是不放棄，甚至說淨膚活動還沒開始沒有優惠價，讓人真的很生氣，如果活動還沒開始預約時為何不說，這樣逼人做皮秒感覺真的很差，我表明不做皮秒要離開了美容師才又說要去請示主管，最後優惠給我...
本來以為這只是單一美容師的行為就算了，畢竟醫生技術環境也都很好，但每次想預約時打電話去小姐都會問美容師是誰，再請美容師回電，明明都已經打來了為什麼不能直接幫我預約就好，一定要等美容師來電話才能預約！？
療程的最後一次更扯，可能想說看我是最",1
環境優美,5
"更新一下，下方體驗是三年前的，不清楚目前有無改進，但最近留言後有接到電話說要給補償方案，態度良好，給其他人參考
——————
護士態度很差，醫生冷漠，雷射超痛，在這邊看診像被處罰一樣，感受很糟，評價根本洗出來的吧，美容師一直推銷很煩",1
"龍龍真的很親切喔🙏🏻🙏🏻

有什麼問題都可以問她♥️♥️",5
"飛梭雷射初體驗 術後非常滿意！
護理師及醫生都專業又細心！
不會痛！毛孔真的有縮小點！",5
洪院長醫術精湛，護理師及諮詢人員都非常專業親切且照護完善：）,5
經過比較後，我相信好的技術和貼心的服務能得到更好的效果。這次在緻美體驗飛梭的經驗滿好的，整體來說這裡的服務給人可信任的安心感，價格也在中位，從效果而言CP值是高的。我是在一個月前來體驗的，當下很難評斷效果好不好，一個月後，真心覺得滿意才回頭寫評論，如果妳和我一樣不愛被推銷、喜歡安靜的得到應有的服務品質，這間可以納入選項。,5
"很開心又來緻美了
因為我咀嚼肌比較肥大
所以要定時打肉毒小臉
不用手術侵入性的方式
也可以達到瘦小臉的效果

為什麼一直都會來緻美
那是因為醫師群都很專業
所有醫護人員諮詢師還非常的親切
讓我每次都美美的回家

有需要的帥哥美女可以來",5
"【專業、親切、可靠】
一踏進去緻美，親切的美容師主動詢問，
獨立隔間，讓我覺得很放鬆舒適，
醫師專業讓我更加安心，大力推薦緻美診所，會有很棒的體驗！",5
雷醫師減重門診效果很好且非常專業，看診一段時間，身體變健康、體態變輕盈、生活習慣也改變的更好，感謝工作人員提供的服務都很好！,5
醫生護士及藥師講解細心，也很親切，推推！,5
剛開始踏進來心裡有點怕怕的，還好醫生人很好，不管問什麼問題都很有耐心的回答我，做完植髮際線手術後也會關心我的狀況,5
雷醫生很細心，每次看診都會問得很詳細～診所服務也很好,5
維持身材體重最佳選擇,5
等了2小時，院長細心幫我傷口清創，詳細說明日後處理方式，難怪會等很久，因為每個病人都很仔細看診，所以要等⋯我覺得等的很值得⋯大推！讚👍,5
奇怪的排掛號法(沒有號碼誰在誰先看），有診所價格卻有耗看大醫院ㄧ樣的時間，開診時間也不準時，早來晚來都要耗超過1.5小時，奇怪的診所效率可比以前的大醫院，不過醫生是不錯,3
"環境是不錯 但是等真的很久很誇張
櫃臺小姐態度也不好
14:10來排隊 說是10號 大概3:30-4:00來看診
結果不小心過號了 問櫃檯要等多久
她只回答要一下子喔
重點是診所根本就沒有燈號機
請問一下誰會知道要等幾個人？",2
櫃臺小姐親切的說明及醫師仔细的檢查看診；所以需要等待一些時間是很正常的！,5
等了2個多小時，看診時間只有短短的五分鍾不到,1
"諮詢師很專業
建議大家可以預約做個諮詢
把自己想問的問題提出
我相信在都會得到相當良好的解答唷
價錢也很公道",5
醫生技術好，服務很不錯,5
,5
我其實長久以來都在這裡檢查，我覺得醫生護士人都很好，但是機器設備真的需要更新，去年我去內科診所照超音波結果內科醫生發現我有子宮肌瘤，所以我趕緊去這裡檢查確認，但醫生說我沒有子宮肌瘤，結果現在我去醫院檢查，醫院發現我有子宮肌瘤而且還是三顆，我覺得可能是婦產科的設備有些老舊了，這件事情也因此讓我有點難接受。,3
醫生及護理師非常親切！很細心衛教,5
"醫生態度非常差
看病不專業
答不出來的問題就對病人大聲 且情緒激動
不建議來這間診所就診",1
"去前已驗孕過沒有懷孕，想檢查為何下腹一直疼痛，月經還晚來半個月，結果醫生照超音波說有積液，叫我去驗孕一次，又確定沒有懷孕，卻也沒有開藥，也沒進一步治療積液，還消遣說不用擔心沒有懷孕啦（就講過沒有懷孕了，而且大家都成年了也適婚年齡，是在消遣幾點）。
而且不舒服看病就是要找出原因，你以為每個人看婦產科都只是為了要驗孕？！誇張死了！
最扯的是下腹繼續痛，痛了兩天後受不了，去別間婦產科（大安森林公園站有名的那家）看，檢查出是卵巢破裂內出血！！！
醫生說還好趕快發現，不然會有危險，馬上開了三天止血止痛消炎藥，三天後回診再照才發現好轉沒有再積液。
醫生也問上一家婦產科既然檢查出積液了，為何沒有馬上診療開藥",1
孕婦初期遇到出血問題，已經身心上呈現緊繃狀態，醫生一聽到問題馬上說你流血就是流掉了，這很正常，大自然的淘汰不適合就會這樣；請問，婦產科醫生是這樣當的嗎？？？爛透了！！！再也不會來了！！！！連看診確認都不願意只想把我推出診所，真是有夠爛！一再強調我流掉了真的是沒口德！！！,1
"雖然因為朋友推薦，本來就決定要在諾貝爾做smile全飛秒，但經過丁經理詳細的解說與分析後，更加確信我就要在這完成我多年來的夢想啦～

統整一下我的感受：
1術前檢查精密細心
2丁經理諮詢講解詳細、回答問題有耐心
3不推銷，只會建議你最適合的手術方式
4手術當天丁經理本人全程陪伴讓病患感到非常安心
5張院長熟練的操作技術，術中鼓勵、安撫真的讓我完全不害怕！（而且真的完全不痛速度又快）
6最最重要的～南港店才有的專車接送服務
手術結束眼睛睜不太開，丁經理全程護送你安全到家👍🏻
7一定要安排回家後能夠馬上閉眼休息4～6小時的時間，麻藥退了眼睛異物感很重，根本什麼事都做不了，睡覺就對了
8起床迎接全新",5
"醫生細心有耐心
護理師也都很專業",5
"20年的近視眼鏡終於在經理的細心衛教中克服了勇氣做了smile全飛秒的雷射手術
術前度數兩眼近視625度/散光50度，經過數次精密及團隊的測量度數，最後手術雷射近視度數為525度/散光50度（中間的100度誤差是因為，我一直不知道坊間的眼鏡行都不懂抓正確近視度數產生的，所以我的視神經一直都在配戴不對的度數下造成神經很緊繃眼睛也容易疲憊）
當然謝謝諾貝爾張朝凱院長親自操刀的精湛技術，雷射過程不但沒有疼痛感，也能在過程中解說每一個正在操作的步驟，真的超級放心
術後隔天視力也恢復到1.0，當然更沒有疼痛感，真的可以正常上班及看遠近
看診的環境很舒適，護士及醫師也都超級親切及專業

大推經理丁維德，每",5
在諾貝爾做了smile近視雷射，快一個禮拜了，感覺一天一天視力有慢慢恢復變好，異物感也幾乎消失了，現在每天按時點眼藥水，做好術後保養與回診，期待一個月後可以完全正常過生活。謝謝丁經理在咨詢時不厭其煩的詳細介紹，依照每個人的檢查結果，提供了不同價位的手術方式可以選擇，讓你回去慢慢考慮。手術當天還親自開車送我回家。雖然現場人很多，醫護人員也都面帶微笑，服務一百分。負責值刀的張院長，感覺經驗豐富，手術過程，專業迅速又溫柔，讓我放鬆了不少。推薦有雷射需求的人，也可以先來南港店做諮詢喔！,5
109.8.19我在這裡做了全飛秒smile近視雷射手術，對於長年戴厚重眼鏡的我來說，無疑是一次重生的感受。右眼近視1025度/散光350度，左眼近視1050度/散光375度的痛苦，對生活帶來很大的影響，尤其是對身為教師及兩個幼兒的母親的我而言，實在非常不便利。選擇smile是因為微創傷口超小，降低感染風險，又不會有畏光、乾眼的後遺症，對於長期使用眼睛備課讀書的我真的超級方便！😊南港全體的醫療團隊及經理專業又親切，檢查十分仔細謹慎，張朝凱醫師的專業，更讓人覺得放心。做完隔天兩眼視力1.0，完全不用再戴眼鏡，無法形容這種美好！世界又明亮繽紛了起來！❤️,5
"辛醫生人很好 診斷很仔細
今天櫃檯的人也很貼心",5
"想要好皮膚就快去美麗信義皮膚科診所找馮愛真醫師看診，但真的很難預約比買江蕙演唱會門票還難，加油💪為了好皮膚去預約門診也要始命按！

還有醫生說的話ㄧ定要聽，每個人對於自己的標準不一樣，本人很變態喜歡0瑕疵（ㄧ顆痘子都不允許）
謝謝馮醫生每次看診時都很有耐心的跟我講解，馮醫師非常溫柔、親切，讓焦慮的我都能夠充滿信心與安定感的回家認真擦藥。

如果你真的很在意臉的瑕疵，就去看吧，別再當理由伯、理由嬸！能變美，當然要衝第一！

真心推薦，馮醫師不僅照顧病人的皮膚，更安撫病人焦慮的心，來了此生無憾🌼💓

#良心推薦怕之後更難約了
#別再用油相關產品
#一起當素顏美人",5
