word,label
"['以前', '皮膚', '還', '不錯', '後來', '因為', '化妝', '各', '種', '保養品', '的', '摧殘', '過', '了', '25', '歲', '之後', '開始', '變成', '痘痘肌', '不管', '怎麼', '做', '臉', '擦', '藥', '吃', '抗生素', '看醫生', '都', '沒有', '起色', '總是', '藥', '吃完', '之後', '就', '復發', '每每', '都', '覺得', '很', '沮喪', '也', '想', '放棄', '頂', '著', '爛臉', '大概', '有', '4', '-', '5', '年', '之', '久', '在', '某', '一', '天', '突然', '看到', '朋友', '推薦', '陳皮', '醫生', '很', '想', '掛號', '直接', '給', '醫生', '看', '無奈', '太', '遠', '因緣際會', '下', '看到', '吳', '及時', '皮膚科', '評價', '不錯', '心', '裡', '想', '反正', '已經', '走投無路', '就', '去', '試試', '看好', '了', '很', '快', '地', '就', '到', '看診', '的', '那', '日', '吳', '醫生', '詼諧', '幽默', '的', '看診', '方式', '讓', '我', '心情', '放鬆', '不少', '而且', '盡心', '解說', '每', '種', '藥品', '的', '使用', '方式', '讓', '我', '受益', '良多', '雖然', 'A酸', '所費不貲', '但', '想說給', '自己', '一', '個', '機會', '試試', '好險', '有', '試', '也', '像', '醫生', '說', '的', '很', '幸運', '沒有', '遇到', '爆痘期', '皮膚', '也', '越來越', '少', '痘痘', '並且', '開始', '嘗試', '素顏', '上班', '雖然', '剛', '開始', '很', '沒有', '安全']",5
"['被', '痘痘', '困擾', '三十幾', '年', '期間', '看過', '許多', '皮膚科', '中藥', '調理', '皆', '無效', '來', '這邊', '給', '吳', '醫師', '看診', '近', '半', '年', '第一', '次', '感受到', '皮膚', '可以', '這麼', '平滑', '遵照', '醫囑', '吃', '口服', 'A酸', '擦藥', '洗臉', '雖然', '是', '較', '貴', '的', '自費', '診所', '但', '醫生', '強調', '不', '塗抹', '其他', '保養品', '跟', '化妝品', '省下', '給', '商人', '的', '錢', '多', '更多', '痘痘', '消失', '後', '即使', '不', '化妝', '也', '被', '說', '看起來', '更', '漂亮', '了', '今天', '起', '停止', '口服', 'A酸', '正式', '畢業', '之後', '只要', '洗臉', '擦', '藥', '再', '看', '個人', '需求', '來', '診所', '保養', '做', '臉', '即可', '千萬', '注意', '不要', '再', '亂', '擦', '東西', '亂', '化妝', '把', '痘痘', '養回來', '謝謝', '吳', '醫師', '真的', '好', '開心', '我', '終於', '可以', '自信', '出門', '了']",5
"['青春痘', '問題', '困擾', '我', '長達', '一', '兩', '年', '的', '時間', '了', '雖然', '說', '都', '是', '一', '陣', '一', '陣', '抹', '藥', '嚴重', '一點', '吃', '藥', '都', '可以', '控制', '得', '下來', '但', '卻', '也', '是', '十分', '惱人', '的', '問題', '在', '4月分', '的', '時候', '看到', '了', '這', '間', '診所', '的', '一些', '評價', '似乎', '對於', '治療', '青春痘', '十分', '擅長', '甚至', '可以', '達到', '根治', '的', '成效', '並', '抱', '著', '滿心', '期待', '預約', '三', '個', '星期', '後', '殊不知', '這', '是', '一', '場', '惡夢', '的', '開始', '在', '第一', '次', '看診', '時', '醫生', '問', '我', '是否', '願意', '吃', '口服', 'A酸', '而', '我', '也', '對', '可能', '的', '副作用', '做', '了', '詳細', '的', '詢問', '當中', '令', '我', '最', '畏懼', '的', '一', '項', '就', '是', '初期', '的', '爆痘', '而', '當時', '醫生', '向', '我', '說', '「', '我們', '會', '幫', '你', '避免', '而且', '你', '看起來', '也', '不', '像', '會', '爆痘', '」', '因此', '我', '便', '開始', '服用', '口服', 'A酸', '大約', '過', '了', '一', '個', '星期', '慢慢', '產生', '了', '爆痘期', '過程', '中', '也', '不斷', '向', '醫生', '吳', '及時', '本人', '反應', '但', '得到', '的', '回覆', '總是', '「', '這', '代表', '痘痘', '在', '排出', '是']",1
"['因為', '從', '網路', '上', '看到', '非常', '多', '人', '推薦', '這', '間', '診所所以', '前來', '想', '解決', '皮膚', '的', '問題', '可以', '一', '次', '看', '不同', '皮膚', '的', '問題', '狀況', '當時', '是', '給', '吳', '醫生', '看', '得', '醫生', '的', '態度', '很', '親切', '問診', '很', '清楚', '不過', '當時', '在', '掛號', '的', '時候', '是', '使用', '網路', '上', '的', '掛號', '系統', '所以', '只有', '時段', '可以', '選擇', '來到', '診所', '後', '大約', '還', '等', '了', '快', '40', '分鐘', '左右', '所以', '如果', '來', '這', '看診', '需要', '多', '一些', '耐心', '等待', '個人', '覺得', '也許', '能夠', '人工', '預約', '較', '佳', '可以', '時間', '上', '比較', '準確', '或是', '更為', '便民', '一些', '畢竟', '網路', '預約', '有時候', '還是', '容易', '有', '一些', '出入', '這裡', '的', '費用', '因為', '是', '自費', '的', '所以', '如果', '是', '長期', '看診', '的話', '花費', '較', '高', '醫生', '不會', '隨意', '推薦', '用品', '有', '什麼', '問題', '都', '可以', '問', '解惑', '了', '不少', '自己', '的', '一些', '觀念', '不過', '隱私', '的', '部分', '個人', '覺得', '有些', '不', '夠', '雖然', '有', '門', '可以', '關上', '但', '前台', '的', '人員', '等於', '也', '是', '能', '聽']",3
"['醫師', '講解', '專業', '細膩', '不', '含糊給', '對', '患者', '身體', '最', '好', '的', '方式']",5
"['醫生', '優良', '但', '打工', '人員', '講', '真的', '是', '我', '看', '過', '最', '瞎', '的', '瞎妹']",4
"['櫃檯', '金髮', '的', '小姐', '態度', '很', '差', '每', '次', '都', '擺', '個', '死臭臉', '好像', '欠', '她', '很多', '錢', '一樣', '上', '二樓', '呆坐', '在', '那', '十幾', '分鐘', '沒', '半', '個', '人影', '要', '招呼']",2
"['林', '醫師', '人', '超', 'Nice', '會', '針對', '皮膚', '的', '疾病', '做', '治療', '也', '細心', '的', '解說', '病因', '打完', '雷射', '敷完', '診所', '保濕', '面膜', '感覺', '就', '退紅', '許多', '也', '買', '了', '一', '盒', '回家', '使用', '真的', '很', '溫和', '不', '刺激', '大推👍🏻👍🏻']",5
"['醫生', '講解', '非常', '詳細', '清晰', '有', '條理', '看診', '速度', '雖', '快', '但', '不', '說', '廢話', '直接', '講', '重點', '說明', '也', '很', '清晰', '好懂', '很', '推薦', '唷', '至於', '成效', '如何', '有時候', '真的', '就', '是', '看', '病人', '的', '配合', '狀況', '了']",5
"['很', '專業', '推薦', '大家😀']",5
"['醫師', '細心', '專業', '服務', '很', '好', '👍👍👍👍👍']",5
"['已', '從', '健保', '改成', '自費', '囊腫型', '青春痘', '打', '了', '三', '針', '外加', '一', '週', '口', '服藥', '跟', '三', '款', '外用', '藥膏', '總共', '500', '元', '醫生', '問診', '親切', '專業', '櫃檯', '接待', '人員', '並', '沒有', '像', '普遍', '評價', '說', '的', '態度', '不', '好比', '北市', '某', '知名', '自費', '皮膚科', '好', '太多', '了', '北市', '那', '間', '只', '開', '個', '藥', '跟', '你', '講', '作息', '要', '正常', '收', '800']",5
"['自費', '沒', '健保', '開始', '就', '收', '500', '塊']",1
"['小姐', '服務', '態度', '適中', '但', '沒', '在', '收', '健保卡', '所以', '費用', '有些', '貴', '==']",3
"['好', '醫師', '有', '醫德', '醫術', '高明', '醫師', '的', '英文', '也', '很', '厲害']",5
"['帶', '孩子', '去', '看', '青春痘', '門診', '護士', '小姐', '很', '細心', '醫生', '也', '很', '仔細', '且', '很', '輕聲', '細語', '地', '說明', '情況', '讓', '我們', '很', '安心', '孩子', '治療', '效果', '也', '很', '好', '感謝', '醫生', '很', '棒', '的', '是', '不用', '等', '太', '久', '喔']",5
"['兩百', '起跳', '似乎', '無需', '排長龍', '醫術', '依舊']",4
"['醫師', '非常', '親切', '有', '耐心']",5
"['醫生', '看診', '仔細', '清楚', '解釋', '病狀', '皮膚', '有', '問題', '都', '固定', '給', '賴', '醫師', '看']",5
"['醫生', '問診', '細心', '告訴', '我', '斑生成', '根本', '之', '源', '不會', '推銷', '你', '打', '雷射', '佛心', '醫生', '3', '歲', '開始', '就', '應', '注意', '防曬', '防曬', '乃即', '萬斑之源', '感謝', '醫生']",5
"['感覺', '很', '好', '醫生', '很', '仔細', '說明', '藥師', '也', '很', '客氣', '不', '像', '其他', '人', '說', '的', '那樣', '基本', '上', '我', '覺得', 'ok', '室', '內', '裝潢', '也', '很', '美', '又', '不用', '排隊', '等', '整體', '不錯']",5
"['連', '掛號費', '200', '元', '都', '要', '使', '詐', '嗎', '欺負', '小孩子', '不', '懂事', '櫃檯', '明知', '要', '點痣', '美容師', '不', '在', '還要', '他', '掛號', '結果', '醫師', '隨便', '給', '個', '粉刺', '藥膏', '就算', '是', '交代', '了', '嗎', '世風日下', '喔']",1
"['專業', '誠懇', '有', '問', '必', '答', '俐落', '實在']",5
"['我', '是', '在', '平日', '八點', '多', '去', '的', '當時', '門診', '是', '空', '的', '沒有', '病患', '掛號', '看過', '網評', '還是', '覺得', '自己', '試', '過', '才', '知道', '就', '還是', '進去', '看診', '了', '進去', '門診', '後', '告知', '醫師', '自己', '的', '問題', '及', '患部', '上', '眼皮', '醫師', '只是', '問', '了', '我', '鼻子', '會不會', '過敏⋯', '我', '剛好', '有', '鼻中膈', '彎曲', '的', '問題', '便', '順勢', '回', '了', '會', '鼻塞', '接著', '醫師', '連', '看上', '眼皮', '皮膚', '都', '沒', '看', '就', '直接', '講', '解說', '是', '過敏', '導致', '的', '覺得', '不可思議', '的', '講解', '後', '我', '還', '再', '問', '醫師', '一', '次', '醫師', '開始', '口氣', '不耐煩', '的', '回覆', '「', '一樣', '啊', '就是', '眼鼻', '循環', '都', '相通', '啊', '」', '⋯接著', '我', '就', '去', '領', '藥', '了', '拿到', '藥單', '後', '藥單', '上', '是', '寫', '治療', '過敏性', '濕疹', '的', '用藥', '⋯', '我', '自己', '也', '是', '醫療', '人員', '從', '沒', '看', '過', '醫生', '連', '看', '都', '沒', '看', '就', '直接', '診斷', '講解', '的', '東西', '只', '讓', '病患', '滿', '頭問號', '⋯像', '這樣', '的', '診所', '我', '是', '真的', '沒', '信心', '用藥', '也', '不會', '向', '朋友', '推薦', '了', '⋯']",1
"['今日', '過來', '面試', '的', '時候', '104', '上面', '寫有', '客服', '經驗', '佳', '我', '看到', '我', '就', '來', '面試', '但', '面試', '的', '主管', '卻', '說', '因為', '我', '沒有', '使用', '過', '信用卡', '的', '服務', '剛', '出', '社會', '的', '新鮮人', '就', '是', '要', '重投', '學習', '啊', '都', '不會', '給', '新鮮人', '一', '個', '學習', '的', '機會', '卻', '不', '雇用', '那', '為什麼', '104', '上面', '不要', '寫', '清楚', '不', '知道', '很', '浪費', '彼此', '的', '時間', '與', '油錢', '嗎', '真的', '是', '糟透', '了', '以後', '要', '面試', '的', '人', '先', '想', '清楚', '再', '來']",1
"['醫師', '很', '親切', '技術', '諮詢師', '服務', '好', '專業', '知識', '佳', '會', '為', '客人', '量', '身', '訂做', '的', '療程', '值得', '大力', '推薦', '👍👍👍👍👍']",5
"['服務', '人員', '很', '親切', '的', '講解', '很', '注意', '細節', '店', '內', '環境', '隱私', '空間', '做', '的', '很', '棒', '諮詢師', '的', '知識', '很', '充足', '必', '問', '必', '答', '價錢', '也', '很', '公道', '哦']",5
"['走進去', '一', '次', '就', '不會', '再', '去', '第二', '次', '店長', '態度', '很', '差', '老闆', '請', '這', '種', '主管', '因', '該', '是', '沒有', '在意', '客人', '跟', '診所']",1
"['醫師', '很', '細心', '人員', '服務', '很', '專業', '不', '強迫', '推銷', '打完', '效果', '很', '好', '會', '一直', '都', '來', '定期', '保養', '的', '好', '所在']",5
"['隨便', '問問', '就', '開藥']",1
"['老', '醫生', '會', '盡量', '一', '次', '幫忙', '處理完', '問題', '真的', '要', '推問', '問題', '很', '有', '耐心', '的', '回應人', '親切']",5
"['醫生', '很', '親切', '而且', '也', '很', '有趣', '給', '了', '我', '很多', '生活', '上', '的', '建議']",5
"['看', '了', 'Google', '上', '的', '評論', '第一', '次', '來', '看診', '老', '醫師', '很', '親切']",5
"['態度', '差', '膚淺', '不會', '再', '去']",1
"['覺得', '服務', '不錯', '呀', '樓上', '那些', '不', '好', '的', '評論', '會不會', '是', '看診', '者', '問', '的', '方式', '不', '禮貌', '或是', '自己', '一直', '說', '不', '讓', '專業', '的', '醫師', '講解', '導致', '好險', '沒', '全', '相信', '上面', '那些', '負面', '評鑑', '另外', '建議', '和', '我', '一樣', '腳', '常', '濕悶', '的', '病友', '們', '可以', '買吸', '汗透氣', '的', '五指襪', '我', '是', '中友', '買', '的', '在', '搭配', '醫生', '的', '藥膏', '和', '建議', '真的', '會', '很', '有', '幫助', '喔', '祝福', '大家', '一起', '恢復', '健康']",5
"['看', '了', '2', '次', '都', '沒有', '改善', '問診', '速度', '超快', '講', '沒', '3', '句', '話', '就', '結束', '現在', '終於', '理解', '為何', '這', '家', '診所', '都', '不必', '排隊', '了', '當初', '真', '不', '該', '貪圖', '方便', '來', '這裡', '看診']",1
"['這', '醫師', '看患處', '不', '近', '看', '只', '拿', '手電筒', '遠', '照', '是', '怕', '得到', '病毒', '嗎', '想', '問', '問題', '也', '表現', '不耐煩', '的', '樣子', '拿', '診所', '自己', '裝填', '的', '2', '-', '3', '瓶', '小', '罐', '藥膏', '也', '要', '貼錢', '被', '高', '評價', '騙', '了', '拒絕', '再', '去', '失望', '極了']",1
"['長期', '尋', '麻疹', '在', '許', '醫師', '這裡', '拿', '藥', '治療', '也', '會', '拿', '牛皮癬', '藥', '擦許', '醫師', '都', '很', '客氣', '親切', '而且', '藥', '也', '很', '有效', '的', '晚上', '來', '可能', '都', '要', '等', '但是', '很', '適合', '我', '的', '醫師']",5
"['醫生', '看診', '速度', '很', '快', '一', '次', '只', '能', '看', '一', '個', '部位', '其他', '部位', '要', '你', '下', '次', '再', '來', '要', '另外', '付', '藥費', '20']",2
"['早上', '的', '醫生', '真的', '很', '不行', '態度', '極', '差']",1
"['沒', '看過', '態度', '這麼', '差', '的', '醫生', '姓', '林', '的', '一', '進', '診', '間', '就', '臭臉', '給', '你', '看', '因為', '之前', '去', '別的', '診所', '看診', '沒', '看好', '所以', '想', '換', '一', '間', '試試', '看', '結果', '一', '副', '超級', '不', '削', '的', '態度', '問', '我', '幹嘛', '來', '這', '看找', '之前', '看', '的', '診所', '就', '好', '啦', '我', '哩', '問', '他', '話', '感覺', '好像', '我', '欠', '他', '幾千萬一樣', '我', '真是', '瞎', '了', '眼', '才', '會', '去', '這', '間', '診所', '以上', '絕對', '是', '實話實說', '還', '想要', '去', '看診', '的', '人', '自己', '考慮', '清楚']",1
